,index,no_t_alpha,t1_alpha,t2_alpha,t3_alpha,t4_alpha,t5_alpha,no_t_ds,t1_ds,t2_ds,t3_ds,t4_ds,t5_ds
6156,6156,1.7838432788848877,1.797642469406128,1.4869807958602905,1.0724369287490845,1.783846378326416,1.7838457822799683,1.015946627916179,1.0828856720330684,1.0577373261846064,1.0489273836001267,1.0840079327360146,1.0710931582124859
6157,6157,1.6989930868148804,1.6900197267532349,1.7371703386306763,0.9645249247550964,1.6989928483963013,1.698992133140564,1.028781829070054,1.099903632358196,1.031450966865896,1.0463060845742365,1.0728528320019415,1.051816049531866
6158,6158,1.4760946035385132,1.5446276664733887,1.7057546377182007,0.8436189293861389,1.47609281539917,1.4760926961898804,1.0448721051296084,1.045904056013809,1.040797751890972,1.0286182277051539,1.0528112300528878,1.047412894446513
6159,6159,1.651135802268982,1.6580145359039307,1.6071265935897827,1.0412571430206299,1.6511355638504028,1.6511361598968506,1.033120916475496,1.0690452582378491,1.0691471854658507,1.045950114894202,1.0763803605269044,1.0614266052726946
6160,6160,1.8387664556503296,1.8595612049102783,1.730381965637207,1.1092078685760498,1.8387726545333862,1.8387709856033325,1.018030167176748,1.1325272676613831,1.1020497236434528,1.078412246205351,1.1039200866915069,1.1062028222230815
6161,6161,1.6506433486938477,1.6885313987731934,1.7698115110397339,0.9089038372039795,1.6506454944610596,1.6506463289260864,1.0539286518638775,1.0602631232547215,1.036632696619795,1.0445049835744593,1.060814119936197,1.0587987674809685
6162,6162,1.7007032632827759,1.7306181192398071,1.6967734098434448,0.9083006978034973,1.7007020711898804,1.7007025480270386,1.025642061116288,1.036866646304617,1.0319265957506274,1.0218107591951766,1.0401143037857203,1.0366326966197954
6163,6163,1.681531310081482,1.7168940305709839,1.6096515655517578,1.028219223022461,1.6815340518951416,1.6815330982208252,1.034610506273054,1.0828757178067694,1.0509447008439623,1.0536431469179215,1.075388519901982,1.0644628161199958
6164,6164,1.699957251548767,1.691330909729004,1.6834499835968018,0.9747149348258972,1.6999562978744507,1.6999567747116089,1.0357464032726194,1.0650111249620646,1.0298627340158124,1.0263168899390134,1.0530062896940335,1.0576258111623922
6165,6165,1.6140927076339722,1.4271072149276733,1.7849172353744507,0.9905570149421692,1.6140950918197632,1.614094853401184,1.0444871098168382,1.0506043428897094,1.035320345063221,1.0139067852143622,1.0464604092902747,1.0361687765312229
6166,6166,1.4107848405838013,1.4568308591842651,1.4857813119888306,0.9299437403678894,1.4107863903045654,1.4107857942581177,1.0410618144712158,1.0501614931319678,1.0442756827894573,1.0206477841174764,1.0522084603405546,1.0633141926697942
6167,6167,1.4733887910842896,1.6782640218734741,1.7982258796691895,0.9699747562408447,1.473387360572815,1.4733879566192627,1.0315645781673741,1.039011782409017,1.0198030328347787,1.0021927362699625,1.0314015408697066,1.0389840678755913
6168,6168,1.707639217376709,1.7313791513442993,1.63712477684021,0.998353898525238,1.7076398134231567,1.7076395750045776,1.0422168861268066,1.074873020518407,1.0509331212938677,1.0459215726714175,1.0759107625932895,1.0716899972690828
6169,6169,1.3858168125152588,1.6220000982284546,1.7118511199951172,0.8712436556816101,1.3858214616775513,1.385818600654602,1.055495383359484,1.0604360644543878,1.054773873035658,1.0355701489146518,1.0743315899496861,1.0701217847048692
6170,6170,1.8142950534820557,1.817514181137085,1.6887959241867065,0.99076247215271,1.8142948150634766,1.8142966032028198,1.0372035865440214,1.0648625334744668,1.0633729019295124,1.0358715624824397,1.0740601152319982,1.069700158572763
6171,6171,1.780242919921875,1.7631417512893677,1.7953182458877563,1.1370136737823486,1.7802424430847168,1.7802430391311646,1.1174916245750806,1.039356383991314,1.0387500406480987,1.0257672816332843,1.0490669221207445,1.0434205824410492
6172,6172,1.6720914840698242,1.6700290441513062,1.662767767906189,1.0536384582519531,1.672093152999878,1.6720941066741943,1.0400132511653732,1.0918801079382245,1.0407272870488615,1.0550616789874747,1.0855109765094637,1.0827904357035258
6173,6173,1.6512378454208374,1.3837984800338745,1.7454324960708618,0.9295251965522766,1.6512395143508911,1.6512402296066284,1.0447205180894852,1.0369006995954722,1.0369127108762686,1.0210288865455253,1.049891151924272,1.0381761866871808
6174,6174,1.590779423713684,1.5970126390457153,1.6863843202590942,1.0440961122512817,1.5907800197601318,1.5907800197601318,1.0298054400845504,1.0620203720758927,1.0633454927557973,1.0393960583595228,1.0551545965816815,1.0511247593044049
6175,6175,1.7416287660598755,1.7666261196136475,1.6326922178268433,1.047354817390442,1.7416304349899292,1.7416303157806396,1.0261681123252218,1.0978698189212825,1.0914670818947372,1.06856992652089,1.0994873800542977,1.0902961118582604
6176,6176,1.605484127998352,1.5461515188217163,1.7301533222198486,0.9895450472831726,1.6054834127426147,1.6054835319519043,1.0505199778724537,1.0465086687487768,1.035230731385927,1.0150717042571502,1.043886504830235,1.0450121797179106
6177,6177,1.5910592079162598,1.6121509075164795,1.7023439407348633,0.996098518371582,1.591060757637024,1.591059923171997,1.0346320789381136,1.06377453096361,1.0427419800081716,1.0251040735926775,1.047515096756072,1.0421420452627765
6178,6178,1.302900791168213,1.6012234687805176,1.7776296138763428,0.8551669120788574,1.302908182144165,1.3029086589813232,1.0286549636359856,1.0482970365858477,1.0399673210565736,1.0122767966195916,1.0355540359725608,1.0381092985116513
6179,6179,1.767989993095398,1.7399606704711914,1.8567432165145874,1.1569340229034424,1.7679914236068726,1.767992377281189,1.0951937814945047,1.034006823268725,1.0219301006677621,1.0055411410439479,1.0329435631556314,1.0382494940719442
6180,6180,1.7914375066757202,1.8105028867721558,1.6375635862350464,1.0781961679458618,1.7914396524429321,1.7914385795593262,1.0116549309688967,1.0797151235663898,1.0607330023785404,1.0526939707379288,1.0833971281674264,1.0657298363189582
6181,6181,1.5875908136367798,1.5725758075714111,1.5370090007781982,0.90189129114151,1.5875916481018066,1.587591290473938,1.0295164650836128,1.078051484838329,1.0459146686974832,1.0365844905072281,1.065205183870088,1.0662126719862004
6182,6182,1.7149927616119385,1.6756083965301514,1.822036862373352,1.0889713764190674,1.7149937152862549,1.7149932384490967,1.0815242381980144,1.022508779886601,1.0345603640387873,1.0032129506179848,1.0419772599746284,1.0297102165122385
6183,6183,1.6161938905715942,1.4042669534683228,1.7464898824691772,0.9367617964744568,1.6161935329437256,1.6161937713623047,1.0550088992936966,1.0581580509274344,1.0319309708366573,1.0262288073328576,1.0528369171404102,1.04011430378572
6184,6184,1.5619921684265137,1.6206914186477661,1.6796059608459473,0.8785426616668701,1.561991572380066,1.561991572380066,1.0425266607339938,1.0498350111119807,1.0335757548841888,1.014756611791925,1.0435077996183246,1.0543117420207846
6185,6185,1.7509315013885498,1.782759189605713,1.611458659172058,1.0825579166412354,1.7509346008300781,1.750933051109314,1.041441119362939,1.1238913940154842,1.0881951298160597,1.076852536991059,1.0929735411465233,1.0961699315248559
6186,6186,1.6371724605560303,1.5387752056121826,1.7898104190826416,0.9586405158042908,1.6371737718582153,1.6371740102767944,1.0477808920837726,1.0387327725457043,1.0237758551233203,1.0071173188296931,1.0361447546644682,1.0392531315833604
6187,6187,1.5178345441818237,1.5406811237335205,1.5762293338775635,0.8124170899391174,1.517835021018982,1.5178345441818237,1.0287788493757228,1.0638821670288454,1.0260517508425488,1.0203827835925856,1.0581759009288774,1.051571129370266
6188,6188,1.7011315822601318,1.7247791290283203,1.7044432163238525,0.9928001165390015,1.7011314630508423,1.7011308670043945,1.0418533390125837,1.080365418070445,1.0576310562369777,1.05652567846541,1.0775550405367604,1.0602631232547213
6189,6189,1.6784732341766357,1.6660250425338745,1.6260769367218018,1.0600347518920898,1.6784721612930298,1.678472876548767,1.0393639972647477,1.1181054622433324,1.0934633598704036,1.0723987740168008,1.1016959231419508,1.1068485423549677
6190,6190,1.7637884616851807,1.7384699583053589,1.8389791250228882,1.0891849994659424,1.763787865638733,1.7637884616851807,1.0832856748632425,1.0402934315143468,1.022991025340106,1.0154939927697784,1.042921783385689,1.0315550255229555
6191,6191,1.5188735723495483,1.5635415315628052,1.6336731910705566,0.9219052791595459,1.5188753604888916,1.5188753604888916,1.0356254294201288,1.0565741320659587,1.0375556041217349,1.0173085277933511,1.055010338782142,1.0448836846797043
6192,6192,1.6442184448242188,1.5991283655166626,1.681104302406311,1.0026602745056152,1.6442193984985352,1.644218921661377,1.054613729495289,1.0654428759610934,1.0209509118290827,1.0270943360337517,1.0438802645046859,1.0418720708087121
6193,6193,1.6315243244171143,1.6796284914016724,1.6346235275268555,0.9564210772514343,1.6315252780914307,1.6315244436264038,1.0397664194807512,1.0575088610886414,1.0581277453913314,1.0313117098763307,1.056005839437733,1.0364199291438339
6194,6194,1.810224175453186,1.8056174516677856,1.6871697902679443,0.9929648637771606,1.8102247714996338,1.8102260828018188,1.0171301496705267,1.0799339263404575,1.0438711272063477,1.0496007612119493,1.084651440878807,1.065838735978417
6195,6195,1.6976341009140015,1.726227045059204,1.6989197731018066,1.0091139078140259,1.6976357698440552,1.6976356506347656,1.0101029690351317,1.0290726594078754,1.0287323065003524,1.0124074394780374,1.0449553931347297,1.0261090647965323
6196,6196,1.7735697031021118,1.755411148071289,1.421285629272461,0.9319005012512207,1.7735559940338135,1.7735626697540283,1.0513047575319243,1.0599696216861259,1.065154347381532,1.045454721869841,1.0587354219238194,1.0571270010956744
6197,6197,1.344948410987854,1.5352661609649658,1.6540671586990356,0.6415472626686096,1.3449480533599854,1.3449480533599854,1.0347717424712741,1.0385637491662427,1.0292888976924275,1.00437316188505,1.0449319371629449,1.0311341423251672
6198,6198,1.8284248113632202,1.8528478145599365,1.7434169054031372,1.0756131410598755,1.8284282684326172,1.8284269571304321,1.0196276166246552,1.1399780764648986,1.114940367500021,1.0955108288118403,1.1234055338862035,1.129693141661202
6199,6199,1.6493263244628906,1.57431161403656,1.803315281867981,1.0357964038848877,1.6493276357650757,1.6493265628814697,1.0551279382850032,1.054853025498269,1.0387094988550982,1.0350471031156776,1.0475503269493287,1.052764203332107
6200,6200,1.5726475715637207,1.4560192823410034,1.6457277536392212,0.8684795498847961,1.5726494789123535,1.5726497173309326,1.0482920070550206,1.0660486390488322,1.0425953265596177,1.0519038608417688,1.0594296278687678,1.0525197908348523
6201,6201,1.6485227346420288,1.6618577241897583,1.5497952699661255,1.014129877090454,1.6485234498977661,1.648522973060608,1.0210845028174647,1.074809446906197,1.0441772990625162,1.0580273273111387,1.0882781973964115,1.067125001667879
6202,6202,1.6270716190338135,1.690049409866333,1.7508903741836548,0.9310455918312073,1.6270784139633179,1.6270768642425537,1.0444871098168376,1.061802159558717,1.055528699733249,1.0330794392314833,1.0540810217837284,1.053953414611123
6203,6203,1.7183083295822144,1.7235941886901855,1.658669114112854,0.9926323294639587,1.7183103561401367,1.7183103561401367,1.0198797477606922,1.0877645326500223,1.0506640908650076,1.0392683496563042,1.0630149094333607,1.0733707317082195
6204,6204,1.6290310621261597,1.5776053667068481,1.7405991554260254,0.9840651154518127,1.629030466079712,1.6290310621261597,1.0633586813901215,1.0373103041644787,1.0219418991808045,0.9964828614347255,1.031935361462257,1.0279262820999853
6205,6205,1.855515956878662,1.8397719860076904,1.779075264930725,1.0606671571731567,1.8555150032043457,1.8555165529251099,1.018672866887669,1.1200965342819382,1.088751635831227,1.063786705555006,1.1041888791898775,1.1037124905671623
6206,6206,1.6503196954727173,1.6012824773788452,1.7708535194396973,0.9401176571846008,1.6503210067749023,1.6503219604492188,1.0878068083916959,1.0569968596938992,1.055802026641628,1.020492042279853,1.0612813068952605,1.0532548320035418
6207,6207,1.7033175230026245,1.756008267402649,1.757688045501709,0.8578857183456421,1.7033191919326782,1.7033178806304932,1.0437887469495266,1.0512128530396905,1.0286673209197361,1.0173085277933511,1.0422364635435846,1.0517562416447532
6208,6208,1.834153175354004,1.8500028848648071,1.7752606868743896,1.0734360218048096,1.8341491222381592,1.8341472148895264,1.0207982133558002,1.0877850651231629,1.085007719345875,1.060722308605319,1.090234517010716,1.0678529748839065
6209,6209,1.7576851844787598,1.734324336051941,1.7860029935836792,1.1133995056152344,1.757685899734497,1.757686734199524,1.030399821775597,1.1261702845883288,1.0791203669679084,1.100842651737365,1.1266958571334789,1.1091256394134594
6210,6210,1.8419779539108276,1.85651695728302,1.7145869731903076,1.0879405736923218,1.8419770002365112,1.8419771194458008,1.034002423089534,1.1175131949753074,1.0696858885469096,1.0774549021854614,1.110521887637772,1.0940870343638662
6211,6211,1.7984869480133057,1.8309518098831177,1.5534499883651733,1.0796817541122437,1.7984868288040161,1.7984884977340698,1.0421960677028315,1.0926641908839372,1.0805851053291464,1.0643713845963592,1.1074664338404092,1.0781136078461164
6212,6212,1.5683597326278687,1.568928599357605,1.3990792036056519,1.0160869359970093,1.568359613418579,1.5683590173721313,1.0586629124342697,1.0918460906170238,1.0455282962161592,1.0625295587129637,1.0950341194259128,1.0888293765236128
6213,6213,1.4678515195846558,1.4486417770385742,1.5818508863449097,0.9708051681518555,1.4678529500961304,1.467851996421814,1.056870813692033,1.051215678582365,1.032631098298644,1.010246797071962,1.0512216544292203,1.0461303941532953
6214,6214,1.6468127965927124,1.6752619743347168,1.76691472530365,0.9353733658790588,1.6468126773834229,1.6468133926391602,1.060386958984543,1.0718003516771735,1.0593601254391602,1.0455689527934753,1.061963275197465,1.0634384832053962
