,index,no_t_alpha,t1_alpha,t2_alpha,t3_alpha,t4_alpha,t5_alpha,no_t_ds,t1_ds,t2_ds,t3_ds,t4_ds,t5_ds
2415,2415,-2.1204042434692383,-0.9105962514877319,-0.3485153913497925,0.8179702162742615,-2.1205737590789795,-2.120427370071411,1.1772699049702593,1.1987688216182772,1.1623246728568366,1.0057194851087377,1.1829233870484357,1.183602202660546
2416,2416,-2.1092870235443115,-0.9349313974380493,-0.24669262766838074,0.8866048455238342,-2.1093506813049316,-2.10945200920105,1.1625675088661103,1.1629542513497984,1.1224840258948934,1.0014821730934234,1.1602197763652444,1.1598799922868317
2417,2417,-2.1327743530273438,-1.125356674194336,-0.43051838874816895,0.9018700122833252,-2.132845878601074,-2.1328933238983154,1.1707891993644042,1.1672519915434487,1.1261919378425445,1.0537981045224118,1.1720169312673578,1.1776718858183672
2418,2418,-2.152782917022705,-0.8679959177970886,-0.21813371777534485,0.7785302996635437,-2.152245044708252,-2.152332067489624,1.1369838009866842,1.159354601840585,1.097016510761435,1.0767980374351043,1.1441527827142186,1.151012293483299
2419,2419,-2.059349298477173,-0.951169490814209,-0.4024792015552521,0.8495907783508301,-2.059128522872925,-2.0591907501220703,1.1741002125742745,1.1896798127436188,1.1571539606131434,1.0067595658724782,1.1811850826296477,1.1880920262573684
2420,2420,-2.062102794647217,-0.9830684661865234,-0.36617007851600647,0.7788311243057251,-2.0619442462921143,-2.0618696212768555,1.2314592967811673,1.2295068211213107,1.2112250570101024,1.0259463526060328,1.2284682945154466,1.2267569908603444
2421,2421,-2.1730284690856934,-0.9731613397598267,-0.29367780685424805,0.6899262070655823,-2.172889471054077,-2.1729304790496826,1.1643603297230523,1.1728239444209199,1.1216791608075845,1.0242103011627046,1.1623652501637494,1.1659328309665669
2422,2422,-2.046166181564331,-0.9555787444114685,-0.3864004909992218,0.7828537225723267,-2.0460546016693115,-2.0460588932037354,1.1649821405180596,1.1783404457559437,1.1403103149494411,1.0149476165416018,1.1649357415719699,1.1716623295584754
2423,2423,-2.14656138420105,-1.0520983934402466,-0.39711785316467285,0.7961137890815735,-2.146209955215454,-2.145916700363159,1.1929574442693651,1.1981492174786839,1.175250208041863,1.028795559215587,1.1959566005362232,1.2063487248186755
2424,2424,-2.166242837905884,-1.1837372779846191,-0.4225495457649231,0.8081837892532349,-2.1662275791168213,-2.1662886142730713,1.1873621165745392,1.185354228237728,1.1561612482968364,1.0203612651812362,1.1729205302367713,1.1802725386027602
2425,2425,-2.2295665740966797,-0.9522545337677002,-0.34175702929496765,0.7891676425933838,-2.229719877243042,-2.2296104431152344,1.1584417431650793,1.1543503362652083,1.122602833561434,1.047248769717576,1.1542707143904574,1.163419599587896
2426,2426,-2.20709490776062,-1.1658331155776978,-0.42524453997612,0.9322773814201355,-2.2070813179016113,-2.207111120223999,1.1805056635317235,1.187972955749559,1.162873372847481,1.0413675613728284,1.181797743722246,1.1851185514341929
2427,2427,-2.1040542125701904,-1.2096316814422607,-0.5282846689224243,0.8312947154045105,-2.104020118713379,-2.104008436203003,1.1799189421305982,1.1860980436843924,1.1625350478880374,1.0205362621602994,1.1847963451802723,1.17991318043204
2428,2428,-2.1389193534851074,-0.9313149452209473,-0.2620604634284973,0.8213291764259338,-2.1384198665618896,-2.138399839401245,1.1630043964845955,1.1656309118282535,1.1239606638959796,1.029273950003926,1.1722289253878009,1.1669919040711354
2429,2429,-2.1683006286621094,-1.0351101160049438,-0.37246841192245483,0.9508179426193237,-2.1683878898620605,-2.168360948562622,1.179557165476189,1.1811520854287076,1.1517077673539384,1.0526563510127314,1.1745734427932084,1.1780758976157633
2430,2430,-1.9978018999099731,-0.861467719078064,-0.24606800079345703,0.7323837876319885,-1.9982378482818604,-1.9982753992080688,1.1404061918891149,1.149093361834331,1.0961652819918173,1.056764466509551,1.145742257626304,1.1502803172215232
2431,2431,-2.2030889987945557,-0.9582337737083435,-0.3615603744983673,0.9021803140640259,-2.203235626220703,-2.2031948566436768,1.1800278404941162,1.177596243997845,1.1477626722291514,1.0159021237575552,1.1736409974252722,1.1743992861060184
2432,2432,-2.239271640777588,-0.9083732962608337,-0.3861056864261627,0.8871448636054993,-2.2388811111450195,-2.23911190032959,1.2201198294781999,1.217883148601612,1.2070609484399624,1.0247717929067321,1.2251741279551518,1.2223472585368875
2433,2433,-2.0826847553253174,-1.0434577465057373,-0.4008798599243164,0.8615535497665405,-2.082556962966919,-2.0826215744018555,1.1651775664266655,1.1774736027884518,1.1438063707433432,1.00227982829436,1.168326690161893,1.1705236771767102
2434,2434,-2.100405693054199,-0.9561395049095154,-0.3236199617385864,0.5374277234077454,-2.100433349609375,-2.1003973484039307,1.181192041817537,1.1908936355215218,1.1509617404011039,1.0146326839267665,1.1827953225456678,1.185129450691972
2435,2435,-2.060786008834839,-0.9268991947174072,-0.3313722312450409,0.5541062951087952,-2.0607516765594482,-2.0607330799102783,1.1612079365593275,1.1832941536934922,1.143070696739951,0.9849192340278792,1.168953189094318,1.1722332642685507
2436,2436,-2.280726909637451,-1.0782067775726318,-0.500015377998352,0.9399302005767822,-2.2809085845947266,-2.2808096408843994,1.1873819224739945,1.1755974395104762,1.1512190555203772,1.0940969567403263,1.180424869349767,1.185105557358434
2437,2437,-2.1659107208251953,-0.9125868082046509,-0.24102017283439636,0.8686781525611877,-2.166060209274292,-2.166179895401001,1.136029564125705,1.1430708019732359,1.1062936378568962,1.0904405053384838,1.1366682847251643,1.1439834941230915
2438,2438,-2.1311869621276855,-1.101908802986145,-0.384421169757843,0.7589327096939087,-2.131363868713379,-2.131495952606201,1.2071184542673963,1.2008145481794898,1.1848614994435935,0.9977615643101149,1.208265934584516,1.2105890220672688
2439,2439,-2.250497579574585,-1.0883463621139526,-0.41542699933052063,0.5960453748703003,-2.2502872943878174,-2.2503280639648438,1.1948397398960369,1.196887728656493,1.1731679059217046,0.9910732180514054,1.1945183487668227,1.1977074866297588
2440,2440,-2.1912429332733154,-0.8309494256973267,-0.20463302731513977,0.8257339596748352,-2.1917543411254883,-2.1916346549987793,1.1335982628675312,1.1453286868147174,1.076972274293984,0.9852856164141998,1.1391801919270104,1.1329579570878872
2441,2441,-2.0922019481658936,-0.9317213296890259,-0.29102030396461487,0.9819827675819397,-2.091986894607544,-2.092177629470825,1.171094937432854,1.1822642849063585,1.1464527110818443,1.024035836697176,1.1729586199659308,1.175792912083104
2442,2442,-2.4089934825897217,-0.9489155411720276,-0.3634306490421295,0.8563281893730164,-2.4089834690093994,-2.4091014862060547,1.1853726120490737,1.1732973615843243,1.1584260191329145,1.0780488218432172,1.1800070127744249,1.1773712521130943
2443,2443,-2.0846152305603027,-1.082953929901123,-0.4835277795791626,0.7599769234657288,-2.0843899250030518,-2.084430456161499,1.2188497529448248,1.2162523632740627,1.2009186301441663,1.0412858469054456,1.2135141017260793,1.2130296250929544
2444,2444,-2.244015693664551,-0.9733474254608154,-0.36924225091934204,0.8959469795227051,-2.2437257766723633,-2.2439379692077637,1.1575515054220262,1.1665730749771845,1.1230685903416397,1.0578778148363532,1.1634638468569105,1.1687240626882878
2445,2445,-2.2733359336853027,-1.0951714515686035,-0.47224003076553345,0.5402151942253113,-2.273463726043701,-2.2735390663146973,1.2319632390774449,1.231391098811809,1.2205845203398817,1.0136230916403879,1.2321336721158531,1.2322587219585437
2446,2446,-2.1122121810913086,-1.0374459028244019,-0.4018065929412842,0.7718981504440308,-2.112131118774414,-2.1121726036071777,1.200348394207748,1.2006628781714987,1.1869549772268042,1.0497482786173176,1.2060500999586374,1.211670565583501
2447,2447,-2.199078321456909,-0.9539855122566223,-0.27689018845558167,0.8735175728797913,-2.199183940887451,-2.1992242336273193,1.1721608768376488,1.1634179432621317,1.1397099059354556,1.0672376443814815,1.177993707649623,1.1725961674210814
2448,2448,-2.1459293365478516,-1.0534582138061523,-0.279706746339798,0.8239098787307739,-2.1458933353424072,-2.145876884460449,1.1349383286792247,1.1477069279465266,1.0981730476381366,1.0865615759191185,1.1507858768030892,1.1483940588631143
2449,2449,-2.049848794937134,-1.193071722984314,-0.28189465403556824,0.9429590106010437,-2.0495803356170654,-2.0495569705963135,1.1824487907278434,1.179319685906096,1.14979917942121,1.0284934580933418,1.1789776397976566,1.1789564396252357
2450,2450,-1.9744927883148193,-0.8935405015945435,-0.25801509618759155,0.7092816829681396,-1.974236249923706,-1.9742501974105835,1.186528369135456,1.1992077107872594,1.1655283139992534,1.0291481590430327,1.1966430044414882,1.1992009824548187
2451,2451,-1.9772236347198486,-0.9185932278633118,-0.29467350244522095,0.9109764099121094,-1.9770355224609375,-1.9770534038543701,1.1667088901848197,1.176632348498968,1.1397706209409406,1.016383445188411,1.1749030011291144,1.1736646359049125
2452,2452,-2.1574268341064453,-0.936825692653656,-0.29550042748451233,0.8678368330001831,-2.157139778137207,-2.1572041511535645,1.1486844714186601,1.1756619981885477,1.138687921703669,1.007304606848147,1.1594674275918193,1.1600804374366298
2453,2453,-2.066415309906006,-0.9949615001678467,-0.25704848766326904,0.969518780708313,-2.0663766860961914,-2.066452980041504,1.1269517712003523,1.145164569493404,1.089981617030095,1.0879812861506912,1.136777378059922,1.1435121862619095
2454,2454,-2.2067277431488037,-1.162202000617981,-0.390569806098938,0.678565263748169,-2.206655502319336,-2.206691265106201,1.1908157258967949,1.1992077107872594,1.174010632132323,1.0249610716454363,1.1991096039347238,1.1965875882821349
2455,2455,-2.237844228744507,-0.8630536198616028,-0.3042111396789551,0.7790242433547974,-2.2375402450561523,-2.237600564956665,1.1733411763442039,1.1669143284999204,1.1459793262067692,1.0942075497535613,1.175029890062324,1.1665873283724577
2456,2456,-2.062901496887207,-0.9459637999534607,-0.32792791724205017,0.9771241545677185,-2.0626981258392334,-2.0628228187561035,1.1565031551441967,1.1609958562211973,1.1268835767650272,1.0408977576207217,1.1729013891288698,1.1714255891670868
2457,2457,-2.0823163986206055,-0.8206133246421814,-0.2063205987215042,0.6714104413986206,-2.0825376510620117,-2.082585573196411,1.1433801772845358,1.1626811194963484,1.1101653148220694,0.989095486467005,1.1543223051317795,1.157931837720026
2458,2458,-2.124436855316162,-1.032192349433899,-0.287959486246109,0.7382134199142456,-2.124208688735962,-2.12423038482666,1.1839665231303598,1.189500682848313,1.152212879225989,1.0066250004309403,1.1910968988701638,1.1893246221433702
2459,2459,-2.1312034130096436,-0.9162369966506958,-0.19344884157180786,0.9216192960739136,-2.131143093109131,-2.131120204925537,1.1226442397830447,1.1395432239825363,1.0898755693294722,1.0216998020462031,1.1406541552693754,1.136296746261267
2460,2460,-2.08796763420105,-1.1013102531433105,-0.5133617520332336,0.8212589621543884,-2.088026523590088,-2.0881917476654053,1.229843227855847,1.222838267840701,1.2275760326940912,1.0311112420096822,1.2293926596661806,1.2310926435726959
2461,2461,-2.072462797164917,-0.9455490112304688,-0.1886071115732193,0.9041501879692078,-2.072385787963867,-2.0723330974578857,1.1375331084440734,1.1513169612189347,1.1096085845348753,1.073595083018663,1.1448382836490965,1.1535234744931746
2462,2462,-2.0955841541290283,-0.9849574565887451,-0.2777668237686157,0.7176873087882996,-2.0956873893737793,-2.095674991607666,1.14750196527494,1.1575563802718913,1.1190105699869242,0.9827873319627669,1.1539650455290662,1.1516662782090017
2463,2463,-2.041032552719116,-1.0902249813079834,-0.4736069440841675,0.7696880102157593,-2.0408191680908203,-2.0408554077148438,1.210299559593173,1.210491443495716,1.1934257715687986,1.0155419985255052,1.2137048593057984,1.2145908051329821
2464,2464,-2.157003879547119,-1.0065470933914185,-0.31673797965049744,1.0019919872283936,-2.156574010848999,-2.156489610671997,1.1525745061766692,1.164826206384506,1.109340561585166,1.0318967314127667,1.1656867613428137,1.172061184816332
2465,2465,-2.145575761795044,-0.9218410849571228,-0.4114435613155365,0.8156834840774536,-2.145907163619995,-2.14587140083313,1.2032319808526186,1.2074596244196432,1.1910466451125152,1.0848446409458823,1.2070760602017108,1.210206162091138
2466,2466,-2.032907485961914,-1.01139235496521,-0.4419821798801422,0.9657928943634033,-2.032968282699585,-2.0330183506011963,1.184307027694394,1.1958597071287997,1.1683784363984133,1.0215655738470053,1.1993651881216767,1.1829414025329696
2467,2467,-2.0767247676849365,-0.9218286871910095,-0.257221519947052,0.9751779437065125,-2.0764265060424805,-2.076508045196533,1.1265358133632992,1.1507910888440367,1.0969708465369297,1.0763475943171847,1.1293297925235215,1.140020401529132
2468,2468,-2.072165012359619,-1.1527433395385742,-0.42614445090293884,0.7195647358894348,-2.0721356868743896,-2.072169065475464,1.1967228754561643,1.1868848535866214,1.1777059009789956,1.0151881412151713,1.1990944168333098,1.2000569085825257
2469,2469,-2.1957125663757324,-1.0327513217926025,-0.371143102645874,0.8320252895355225,-2.1958770751953125,-2.195858955383301,1.1670641514981075,1.1785988302514747,1.1362880499240073,1.0994097602577109,1.1728034467322799,1.1783321593007925
2470,2470,-2.0826878547668457,-0.8546745777130127,-0.205827996134758,0.8269678950309753,-2.0828001499176025,-2.0827670097351074,1.1328727547608535,1.1467869478083133,1.087553504455653,1.0208537201367291,1.1474038501515278,1.1469440829943862
2471,2471,-2.1716506481170654,-1.0138475894927979,-0.43495070934295654,0.6825734376907349,-2.1710875034332275,-2.171144485473633,1.1886294780659103,1.2050371985536463,1.1775671360483433,1.0045271796863304,1.2012280264690505,1.2017158634101397
2472,2472,-2.1266279220581055,-1.0699864625930786,-0.5036152601242065,0.412486732006073,-2.1264379024505615,-2.1266462802886963,1.202301699777485,1.2080122510011608,1.1835404464241528,1.0056689108621157,1.202700764351709,1.200450940306815
2473,2473,-2.222942590713501,-0.9517433643341064,-0.463230699300766,0.8767957091331482,-2.2227249145507812,-2.223182439804077,1.1707792477599925,1.1665638778036063,1.1587296447587436,1.099649801055475,1.1718773516084944,1.1720158236260574
2474,2474,-2.0346529483795166,-0.970649003982544,-0.3300429880619049,0.8381732106208801,-2.0345001220703125,-2.0345497131347656,1.1579859424390164,1.161904541349474,1.1306282065907691,1.054480789652728,1.157893781986105,1.1486341313264699
2475,2475,-2.184908628463745,-1.071631908416748,-0.4272361397743225,0.9002979397773743,-2.1847710609436035,-2.1847968101501465,1.1934137935445686,1.1753344137316435,1.1487826793658018,1.0150260808326521,1.1863433596244093,1.1826347567463615
2476,2476,-2.199585199356079,-0.883119523525238,-0.20789024233818054,0.972156822681427,-2.200002908706665,-2.2000272274017334,1.1228122606055222,1.1297374860528333,1.0817815566289206,1.1626378813054525,1.1329975033339645,1.1348512514980647
2477,2477,-2.1517438888549805,-0.8998123407363892,-0.384516179561615,0.8694753646850586,-2.152261734008789,-2.152189254760742,1.144949931154809,1.1355618553621263,1.119379483963601,1.0986582370178988,1.1480847330120758,1.1415599362151658
2478,2478,-2.025324821472168,-1.1784281730651855,-0.19265413284301758,0.7895435690879822,-2.025094747543335,-2.025057792663574,1.1475987592428565,1.1505876124612289,1.1043662087824557,1.103859270245869,1.1521272554204378,1.1517020815356747
2479,2479,-2.098445415496826,-1.0673993825912476,-0.4303801655769348,0.8952983617782593,-2.0983901023864746,-2.0984249114990234,1.2164400913473588,1.2233554145881869,1.2030170637168325,1.0131088044814753,1.2169404273365183,1.2178053123417851
2480,2480,-2.170623779296875,-1.2028276920318604,-0.5112320184707642,0.791476309299469,-2.1708450317382812,-2.170870065689087,1.2076955282665607,1.2099138168161474,1.1949467312293525,1.0314661106009002,1.2076057672677156,1.2129560220984534
2481,2481,-2.0609793663024902,-0.8865963220596313,-0.21849951148033142,0.860536515712738,-2.0610527992248535,-2.061033010482788,1.1336443837052403,1.1580172710780525,1.100498521956397,1.0507206257007078,1.140342350961923,1.146038685439351
2482,2482,-2.0322628021240234,-0.9899001717567444,-0.4430907368659973,0.8038046956062317,-2.0321590900421143,-2.032273054122925,1.200693860668228,1.2066004815526659,1.177825353190326,1.0278870327414995,1.193480992147232,1.19571437368837
2483,2483,-2.0611822605133057,-1.0735995769500732,-0.2575110197067261,0.882077157497406,-2.0608150959014893,-2.0608181953430176,1.1675782831228025,1.167660627883081,1.1279765092471001,1.016468014377801,1.1726243088743957,1.1699406435753932
2484,2484,-2.208644151687622,-1.056326150894165,-0.467067152261734,0.7574893832206726,-2.2087161540985107,-2.2087442874908447,1.211394043031057,1.1996869100652043,1.1907760560972225,1.0210341396107108,1.2074613900000801,1.2068293218214137
2485,2485,-2.0883002281188965,-1.0241248607635498,-0.39736050367355347,0.8012917041778564,-2.088585138320923,-2.0885825157165527,1.2075637623673257,1.2066556937696444,1.180685533112026,1.0102478307890754,1.2042537968811566,1.1978409685495282
2486,2486,-2.0959665775299072,-1.1752309799194336,-0.30657535791397095,0.5593641400337219,-2.0956273078918457,-2.0955703258514404,1.1693124873070158,1.174941666411737,1.1438963222526555,0.9968567936992574,1.1804728919658702,1.1727824299334453
2487,2487,-2.20628023147583,-1.118001937866211,-0.37813863158226013,0.8982469439506531,-2.2062480449676514,-2.206233501434326,1.1680657682055515,1.1729206309689006,1.14297957938647,1.0631254834383224,1.1721975825775768,1.1746241612129718
2488,2488,-2.1267173290252686,-0.9065243005752563,-0.269577294588089,0.7755635976791382,-2.1262013912200928,-2.1262402534484863,1.1473818786776453,1.1654001577560071,1.1135126779565088,1.0226975381998316,1.155489346698126,1.1524581922127892
2489,2489,-2.1178276538848877,-1.1584999561309814,-0.46588462591171265,0.8107691407203674,-2.117842435836792,-2.1178317070007324,1.2089291769100685,1.2052760811341254,1.1883845278758567,1.0254799486941653,1.210935170143735,1.208842287287863
2490,2490,-2.120319128036499,-1.3803423643112183,-0.3298663794994354,0.6367213129997253,-2.120069742202759,-2.120110511779785,1.1841207136076708,1.192988271401278,1.1549939996310332,1.0136214679573063,1.188968537310972,1.198134480086427
2491,2491,-2.2033116817474365,-0.9752222895622253,-0.45743218064308167,0.7259091138839722,-2.203296661376953,-2.2033329010009766,1.1780446285409378,1.174590173478686,1.1589254018226869,1.0296493633690265,1.174458607140826,1.1747824445474802
2492,2492,-2.080540657043457,-0.9965413808822632,-0.36298078298568726,0.7683956623077393,-2.0806732177734375,-2.0806925296783447,1.1623347866000742,1.1767756426555187,1.134839921372756,1.0089506028583668,1.1756779073724724,1.1724782556002604
2493,2493,-2.0764331817626953,-1.0661060810089111,-0.43586039543151855,0.8893766403198242,-2.0765395164489746,-2.07651948928833,1.1914840903968207,1.1901367382629382,1.1624890674930572,1.0366634361809846,1.189489107430306,1.1973835340062535
2494,2494,-2.1003403663635254,-1.0536701679229736,-0.41413214802742004,0.927033007144928,-2.100148916244507,-2.1002824306488037,1.1510740992155999,1.1580054576936876,1.1172959462446819,0.9846955625354296,1.1563335943103563,1.1588972614008952
2495,2495,-2.110478401184082,-0.9903221726417542,-0.3599904775619507,0.8664258122444153,-2.110440731048584,-2.1104750633239746,1.1538168503617439,1.155117418726488,1.1196855123765517,1.0056838496992078,1.1543977689502078,1.1527042524791984
2496,2496,-2.1152327060699463,-0.9282436966896057,-0.4370213747024536,0.8840219378471375,-2.1153769493103027,-2.1154348850250244,1.1698265634710094,1.1519746450302528,1.1503737243527516,1.0876867425807017,1.1614311444533358,1.160724025299912
2497,2497,-2.2151291370391846,-1.038142442703247,-0.39289987087249756,0.814976692199707,-2.214618444442749,-2.2147176265716553,1.1989030232313738,1.1901799904482462,1.1668995085741194,1.0406707325777695,1.1967087360016835,1.1887961054211331
2498,2498,-2.036530017852783,-1.1243020296096802,-0.23594334721565247,0.9807762503623962,-2.036564826965332,-2.036606788635254,1.1509843213283693,1.1539242129673246,1.1127658885308265,1.0674699467573545,1.1483470098158888,1.1547103178762188
2499,2499,-2.003514289855957,-0.9612972736358643,-0.3983684480190277,0.7187870144844055,-2.0036838054656982,-2.003690719604492,1.2180941078772447,1.2156688571576983,1.196146311898752,1.0299708346133212,1.2091491757886024,1.2106579565667666
2500,2500,-2.149991273880005,-1.1764500141143799,-0.5841678977012634,0.8372898101806641,-2.150012254714966,-2.150010824203491,1.2077046779655438,1.213704775353495,1.2055220037436365,1.0399632813729371,1.214533576585579,1.2165675063712107
2501,2501,-2.119697332382202,-1.0883839130401611,-0.3430981934070587,0.8585550785064697,-2.1197762489318848,-2.1198062896728516,1.1684404918442985,1.1712214743926863,1.1398048028585552,1.0717733078861316,1.1690947764309758,1.1674389656599526
2502,2502,-2.040637493133545,-0.8382530212402344,-0.15640245378017426,0.9154496788978577,-2.0407166481018066,-2.0407543182373047,1.1279799693359158,1.128098995386512,1.089395964396955,1.0915149553750914,1.1408302127729664,1.1408513260407793
2503,2503,-2.1128005981445312,-1.2368035316467285,-0.3566371500492096,0.8086718916893005,-2.1130056381225586,-2.1129536628723145,1.1904368975958932,1.193850350078078,1.1691941454139283,1.0283073370776132,1.192528950643403,1.1969857242972894
2504,2504,-2.2987325191497803,-0.997830867767334,-0.296127051115036,0.5183687210083008,-2.299374580383301,-2.299093723297119,1.1655514655568622,1.1720717585941176,1.1367707111554193,0.9996098683974373,1.1655486718275043,1.169768890272524
2505,2505,-2.15675687789917,-0.8205569386482239,-0.19157513976097107,0.8603500723838806,-2.15623140335083,-2.156282663345337,1.1209982709813868,1.123868581353446,1.0658677620052117,1.1005466691837666,1.1156521294234136,1.1248647244846253
2506,2506,-2.2523748874664307,-0.9215709567070007,-0.27496397495269775,0.7743115425109863,-2.2525715827941895,-2.252634286880493,1.1729384032678456,1.1594381588376486,1.1272920597374034,1.0754917335363583,1.1717644856965508,1.1723533392331527
2507,2507,-2.1085662841796875,-0.9244746565818787,-0.26902762055397034,0.9391489028930664,-2.1085782051086426,-2.1086511611938477,1.1442343996550322,1.168631311535862,1.1075268831804481,0.9840752216080333,1.1620817918369537,1.1630952526028473
2508,2508,-2.2768170833587646,-0.8999531865119934,-0.30946627259254456,0.9500412344932556,-2.2761952877044678,-2.2762575149536133,1.1557549978739825,1.1496228724892228,1.1207161769087695,1.0970491144109589,1.1540748809690835,1.1554498920244365
2509,2509,-2.0887160301208496,-0.9453729391098022,-0.38161590695381165,0.7952898740768433,-2.088977813720703,-2.0889930725097656,1.188464752193669,1.2051140236350548,1.1701622553132476,1.0129016345552007,1.186864193279524,1.1915268492480349
2510,2510,-2.071139335632324,-0.9217024445533752,-0.3643898069858551,0.8681612610816956,-2.0712242126464844,-2.071300983428955,1.1470340033647408,1.174215370771341,1.135006974724104,1.0390126303526501,1.1599917428057798,1.1611129918102763
2511,2511,-2.1412806510925293,-0.9246684312820435,-0.4225045442581177,0.7549078464508057,-2.141169786453247,-2.141237497329712,1.1817949688606024,1.1731108884667003,1.1705770061286656,1.013510265619354,1.1806637797611121,1.1803571466410685
2512,2512,-2.0682153701782227,-1.1356395483016968,-0.33535298705101013,0.9242030382156372,-2.0680551528930664,-2.0681421756744385,1.1790755630822651,1.1847022214609304,1.1544096799089465,1.0353470563398226,1.181369593292761,1.1817356092055171
2513,2513,-2.0755434036254883,-1.0993493795394897,-0.34266403317451477,0.6883130073547363,-2.0756900310516357,-2.0757226943969727,1.1619244823367199,1.1756239667459687,1.130082670799883,1.010903814560001,1.1764488540081042,1.1725984144535804
2514,2514,-2.1042072772979736,-1.197433590888977,-0.6268882751464844,0.7483962178230286,-2.104095935821533,-2.104121685028076,1.2184969414540616,1.2262196084947614,1.2116445800884532,1.015667611192833,1.2231212413266561,1.2196058942019248
2515,2515,-2.073499917984009,-0.8583047986030579,-0.2308478057384491,0.8533300757408142,-2.0736756324768066,-2.0736465454101562,1.1399201167798878,1.151228802974069,1.1085906733498123,1.1127801770386663,1.151360267972014,1.1469833563454346
2516,2516,-2.1520092487335205,-0.8459314107894897,-0.25957632064819336,0.8935829401016235,-2.1520183086395264,-2.1519358158111572,1.1539775600769129,1.1502559653748126,1.1169567583593296,1.1064072184155203,1.160132600588136,1.1629562127479884
2517,2517,-1.9979394674301147,-0.957323431968689,-0.39301443099975586,0.7810731530189514,-1.997885823249817,-1.9979124069213867,1.1965257586249038,1.199226547428327,1.176770387988727,1.028656409948209,1.1951284714966983,1.1940869251117663
2518,2518,-2.092728853225708,-0.9350597858428955,-0.30190521478652954,0.8616657853126526,-2.092618465423584,-2.092590570449829,1.1641137464538818,1.187845840162975,1.1422812310095576,1.137974528168506,1.1714637119862392,1.178381894268017
2519,2519,-2.3273658752441406,-0.9706130027770996,-0.3588239252567291,1.0049148797988892,-2.3273122310638428,-2.3273818492889404,1.194424858278198,1.1920317449642688,1.1856764937946862,1.0449844880912726,1.1947789596307041,1.1970818986761957
2520,2520,-1.9053066968917847,-0.8029760122299194,-0.20904797315597534,0.7605075836181641,-1.9054009914398193,-1.9054654836654663,1.1589565963235287,1.1664643640858374,1.125771671696647,1.0521420649365816,1.164377357473488,1.1609068258322142
2521,2521,-2.194119691848755,-1.0134083032608032,-0.35585469007492065,0.8261748552322388,-2.194005012512207,-2.194089889526367,1.1896160285960253,1.1998105571719975,1.1700477303772443,1.0395674013156726,1.1946331591926862,1.1923004326810396
2522,2522,-2.139066457748413,-0.9851069450378418,-0.3860880434513092,0.9616509079933167,-2.1388206481933594,-2.1387994289398193,1.1704783718585643,1.1715445498367185,1.1474604183506392,1.0595226310733323,1.1719079330452884,1.177270528074226
2523,2523,-2.0861027240753174,-0.9642778038978577,-0.3289673328399658,0.7767623662948608,-2.086073875427246,-2.0860652923583984,1.1602903015483332,1.1662762281863177,1.1243173253979988,1.042528100866166,1.1686385881050287,1.1678233075702236
2524,2524,-2.3129825592041016,-0.9968547821044922,-0.42001861333847046,0.8461368680000305,-2.3130176067352295,-2.31307053565979,1.1936051106783259,1.1824136163938694,1.1753340326327024,1.0167691633881766,1.1901531790886284,1.1828825156192357
2525,2525,-2.0585060119628906,-0.9805369973182678,-0.4063332974910736,0.7124927043914795,-2.0582873821258545,-2.058448314666748,1.1778063671125627,1.1849272980235541,1.1587069492087292,1.021616772641128,1.182407371779552,1.1794915110152133
2526,2526,-2.0570998191833496,-0.9238970875740051,-0.29275333881378174,0.8296856880187988,-2.0569565296173096,-2.057115316390991,1.1591293806677365,1.17038825776216,1.128310883413375,1.0380002306561944,1.172597634847221,1.1719246198724498
2527,2527,-2.0974533557891846,-1.0209171772003174,-0.39353227615356445,0.7965723276138306,-2.097571849822998,-2.09761643409729,1.1708393533055823,1.1726836054433691,1.1438380608639431,1.0125381968184222,1.1708344182018808,1.1742108736086725
2528,2528,-2.198514461517334,-1.0519628524780273,-0.3732444941997528,0.8514009714126587,-2.1985652446746826,-2.198639154434204,1.1721355311685173,1.1720484544958722,1.1452422790191101,1.0815134906188477,1.1753117668527,1.179451882869473
2529,2529,-2.0847489833831787,-0.8968600630760193,-0.20305316150188446,0.8793818354606628,-2.08382511138916,-2.083794355392456,1.1187011895663892,1.1251258339229324,1.0749055941073646,1.1615330391547427,1.1265066974773261,1.1305773970304236
2530,2530,-2.031944990158081,-1.2615588903427124,-0.3388323485851288,0.5828467011451721,-2.0320892333984375,-2.0321481227874756,1.171712918346722,1.1874810624614607,1.144125123821374,1.0086069798801942,1.1775099497937798,1.1758835840353772
2531,2531,-2.109985589981079,-0.999199628829956,-0.3353131413459778,0.9047015905380249,-2.1099953651428223,-2.1100311279296875,1.1517492546282786,1.1423314313490687,1.1048260388359892,1.0876043958908124,1.159287177231394,1.158443280848523
2532,2532,-2.0479989051818848,-0.8886076211929321,-0.25196048617362976,0.9401443600654602,-2.048082113265991,-2.0480904579162598,1.1536287671354024,1.1641366757074423,1.1157996569689657,1.079793485924861,1.1554366858421166,1.1605363764457832
2533,2533,-2.102750778198242,-1.3136992454528809,-0.3793516457080841,0.7081494331359863,-2.1025445461273193,-2.1025259494781494,1.1662559109796398,1.1717406867529856,1.131893763977433,0.9917564404268321,1.173842586698106,1.1745521894051636
